time,price,fundamental_value,log_return,fundamental_shock,log_mispricing,sentiment,optimists,pessimists,fundamentalists
164,94.2824,95.2425,-0.0231094,-0.00299398,-0.0129778,0.00805635,33346,32813,33841
165,96.2871,95.2378,0.0210398,-4.90367e-05,0.0100826,0.00492909,33232,32906,33862
166,93.7899,94.6244,-0.0262773,-0.00646131,-0.0174185,0.00705982,33308,32841,33851
167,93.0461,93.995,-0.0079622,-0.00667415,0.00218459,0.00204177,33127,32992,33881
168,95.2129,94.2727,0.0230207,0.00295063,0.0130974,0.00305228,33191,32989,33820
169,93.1605,94.1589,-0.021791,-0.00120879,-0.011132,0.00471613,33234,32922,33844
170,95.011,93.8567,0.0196682,-0.00321367,0.0074453,0.00547175,33260,32898,33842
171,92.5623,93.3585,-0.0261104,-0.00532307,-0.017546,0.00766521,33325,32818,33857
172,91.5469,93.017,-0.0110304,-0.00366417,0.00490022,0.00438411,33219,32929,33852
173,94.1297,93.3579,0.0278215,0.00365828,0.0195889,0.00202754,33112,32978,33910
174,95.6064,93.7,0.0155664,0.00365733,-0.00457525,0.00649636,33233,32804,33963
175,93.3241,94.2045,-0.0241614,0.00537001,-0.0147717,0.00832728,33299,32749,33952
176,95.0841,93.8095,0.0186833,-0.0042021,0.00518764,0.00475397,33182,32868,33950
177,92.926,93.8544,-0.0229579,0.000478463,-0.0130172,0.00546398,33215,32854,33931
178,92.6931,93.3878,-0.00250944,-0.0049835,0.00495726,0.00395233,33149,32888,33963
179,94.6527,93.5778,0.0209201,0.00203229,0.00949899,0.00561772,33206,32835,33959
180,92.3313,93.1868,-0.0248312,-0.00418697,-0.0156081,0.00726546,33273,32793,33934
181,94.3396,93.3253,0.0215185,0.00148498,0.0107081,0.00746212,33280,32787,33933
182,95.8147,94.1099,0.0155142,0.00837199,-0.00243843,0.0124257,33406,32586,34008
183,92.9986,93.7252,-0.029831,-0.00409651,-0.0220491,0.0143175,33474,32529,33997
184,95.2129,94.2875,0.0235302,0.00598249,0.0137644,0.0132056,33414,32543,34043
185,93.3712,94.5106,-0.0195321,0.0023626,-0.00740324,0.0151605,33447,32448,34105
186,95.6641,94.7617,0.0242606,0.00265399,0.0147828,0.0144444,33465,32512,34023
187,93.565,94.5197,-0.022187,-0.00255742,-0.0120352,0.014596,33470,32507,34023
188,96.1949,95.3966,0.0277198,0.00923427,0.0193861,0.01285,33420,32572,34008
189,97.7102,95.7297,0.0156297,0.00348631,-0.00484744,0.0172795,33557,32417,34026
190,95.0613,95.8493,-0.0274844,0.00124821,-0.0192289,0.0179156,33579,32397,34024
191,96.0222,95.5312,0.0100578,-0.00332369,0.00493179,0.0130409,33442,32581,33977
192,94.2139,95.3436,-0.0190117,-0.00196635,-0.00709238,0.0164138,33532,32449,34019
193,96.2521,95.2091,0.0214031,-0.00141121,0.0105081,0.0130488,33422,32561,34017
194,93.8948,94.7716,-0.0247954,-0.00460559,-0.0155006,0.0154145,33497,32480,34023
195,95.7296,94.5623,0.0193516,-0.0022117,0.00708305,0.0145902,33483,32520,33997
196,93.6781,94.6798,-0.0216627,0.00124218,-0.0110264,0.0164913,33562,32473,33965
197,92.566,94.138,-0.0119423,-0.00573924,0.0048971,0.0121708,33432,32628,33940
198,95.5094,94.7956,0.0313022,0.00696197,0.0238014,0.0112438,33412,32669,33919
199,93.5522,94.5944,-0.0207044,-0.00212545,-0.00962623,0.0157914,33578,32534,33888
200,94.8127,93.9822,0.0133835,-0.00649236,0.00458579,0.0128928,33507,32654,33839
201,92.8466,93.7898,-0.0209547,-0.00204947,-0.0108472,0.0165089,33619,32527,33854
202,95.2668,94.4251,0.0257332,0.00675099,0.0168585,0.0141586,33522,32586,33892
203,93.3992,94.4978,-0.0197991,0.000769531,-0.00810518,0.0178091,33662,32484,33854
204,93.1302,93.306,-0.00288439,-0.0126921,-0.000998191,0.0132221,33526,32651,33823
205,94.9536,93.7226,0.0193896,0.00445511,0.00634131,0.0139462,33553,32630,33817
206,92.5087,93.3195,-0.0260851,-0.00431082,-0.0173591,0.0153148,33579,32566,33855
207,91.1821,92.9552,-0.0144444,-0.00391068,0.00481537,0.00900955,33374,32778,33848
208,93.4683,92.6055,0.0247636,-0.0037695,0.0154903,0.00877458,33340,32760,33900
209,91.4454,92.4125,-0.0218796,-0.00208636,-0.0113596,0.0125847,33472,32640,33888
210,93.3381,92.2328,0.0204865,-0.00194635,0.00857364,0.011811,33453,32672,33875
211,91.1255,91.9896,-0.0239908,-0.00264047,-0.0145533,0.0136937,33534,32628,33838
212,93.0011,91.8989,0.0203732,-0.000986796,0.00845075,0.0131979,33510,32637,33853
213,90.8582,91.7415,-0.0233111,-0.00171421,-0.0136366,0.0159244,33589,32536,33875
214,92.661,91.5188,0.0196477,-0.00242974,0.00724471,0.011003,33446,32718,33836
215,90.8795,91.9918,-0.0194136,0.00515455,-0.00724848,0.015713,33646,32605,33749
216,93.0013,92.0704,0.0230789,0.000853857,0.013019,0.0156559,33637,32600,33763
217,91.1978,92.2607,-0.0195824,0.00206479,-0.00799514,0.0196167,33733,32435,33832
218,93.1602,92.1206,0.0212903,-0.001519,0.0100683,0.0182836,33667,32458,33875
219,90.8151,91.6187,-0.0254951,-0.00546403,-0.0166861,0.0194413,33717,32431,33852
220,93.1196,92.2763,0.0250587,0.00715249,0.0159615,0.0150825,33550,32553,33897
221,91.3975,92.5141,-0.018666,0.00257394,-0.00652323,0.0205237,33713,32357,33930
222,93.3744,92.3475,0.0213985,-0.00180269,0.0103401,0.0184922,33652,32430,33918
223,91.6385,92.7497,-0.018766,0.00434535,-0.00671308,0.0209695,33741,32355,33904
224,93.4035,92.1795,0.0190777,-0.00616604,0.00588685,0.0192346,33675,32404,33921
225,91.4979,92.4752,-0.0206125,0.00320229,-0.00998861,0.023834,33850,32274,33876
226,93.561,92.5749,0.0222973,0.0010775,0.0117014,0.024332,33868,32259,33873
227,91.6597,92.6314,-0.020531,0.000610185,-0.00998564,0.0290972,34059,32133,33808
228,93.6884,92.6895,0.021892,0.000627528,0.0111729,0.0260533,33948,32224,33828
229,91.8391,92.8419,-0.0199366,0.00164265,-0.00907646,0.0305905,34111,32086,33803
230,93.9139,92.9397,0.0223402,0.00105252,0.0119127,0.0292315,34083,32147,33770
231,91.7921,92.6583,-0.0228522,-0.00303205,-0.0134596,0.032568,34178,32022,33800
232,93.8824,92.9102,0.0225168,0.00271489,0.0121075,0.0322561,34162,32027,33811
233,92.1449,93.2163,-0.0186807,0.00328886,-0.00712048,0.0372789,34308,31842,33850
234,94.2343,93.2472,0.0224219,0.000331401,0.0118916,0.0359162,34265,31889,33846
235,91.6863,92.4092,-0.0274111,-0.00902667,-0.019557,0.0370852,34313,31859,33828
236,94.0501,93.209,0.0254545,0.00861748,0.0164716,0.0332059,34180,31983,33837
237,92.1197,93.0705,-0.0207386,-0.00148758,-0.0104704,0.0366706,34263,31839,33898
238,94.278,93.3382,0.0231591,0.00287256,0.0131407,0.03502,34210,31895,33895
239,92.1622,93.0334,-0.0226974,-0.00327108,-0.0132895,0.0349483,34189,31880,33931
240,94.255,93.2912,0.0224531,0.00276702,0.0121749,0.0360822,34242,31857,33901
241,91.5512,92.2374,-0.0291053,-0.0113597,-0.0216378,0.0386023,34331,31779,33890
242,93.5275,92.5248,0.021357,0.00311062,0.0105781,0.0349166,34219,31910,33871
243,95.0207,93.117,0.0158398,0.00638026,-0.00439869,0.0379184,34325,31817,33858
244,92.4368,93.1608,-0.0275702,0.000470712,-0.0197678,0.0390019,34352,31773,33875
245,94.9482,94.1528,0.0268065,0.0105918,0.0183943,0.0349314,34205,31896,33899
246,92.8723,93.7836,-0.0221065,-0.00392875,-0.0123409,0.037787,34289,31792,33919
247,95.3776,94.5757,0.0266188,0.0084105,0.018176,0.0367501,34262,31833,33905
248,93.4215,94.3855,-0.0207219,-0.00201349,-0.0104562,0.044389,34504,31571,33925
249,95.6518,94.7281,0.023593,0.00362301,0.0138886,0.043872,34465,31568,33967
250,93.4485,94.3052,-0.0233045,-0.00447442,-0.0141787,0.0457701,34501,31481,34018
251,95.5304,94.5303,0.022034,0.00238466,0.0115104,0.0445895,34496,31551,33953
252,93.7137,94.7502,-0.0191998,0.00232356,-0.00820011,0.0451402,34533,31550,33917
253,96.1637,95.3224,0.0258078,0.00602009,0.0170198,0.0402906,34366,31704,33930
254,93.9422,94.7897,-0.0233726,-0.00560406,-0.014392,0.0408673,34371,31672,33957
255,95.4169,94.2618,0.0155758,-0.00558383,0.00339677,0.0349059,34155,31851,33994
256,93.0523,93.7583,-0.0250934,-0.00535679,-0.0175358,0.0355996,34181,31831,33988
257,94.8592,93.6872,0.0192314,-0.000757724,0.0067998,0.0320822,34084,31965,33951
258,92.6419,93.4936,-0.0236524,-0.00206895,-0.0145005,0.0333676,34159,31953,33888
259,94.7022,93.7437,0.0219959,0.00267097,0.0118229,0.0294572,33969,32025,34006
260,93.0042,94.2222,-0.0180927,0.00509168,-0.00508133,0.0311913,34019,31961,34020
261,94.7385,93.5103,0.0184765,-0.00758384,0.00542748,0.0278224,33913,32077,34010
262,92.7372,93.7245,-0.021351,0.00228739,-0.0107616,0.0281767,33936,32076,33988
263,94.6259,93.5663,0.0201618,-0.00168862,0.00890074,0.0254296,33832,32154,34014
264,96.064,94.6227,0.0150829,0.0112268,-3.42412e-05,0.0295437,33977,32027,33996
265,94.2108,95.3376,-0.0194803,0.00752735,-0.0075898,0.0316619,34050,31960,33990
266,96.6328,95.7757,0.0253843,0.00458432,0.0164748,0.0307107,34015,31988,33997
267,94.6677,95.7236,-0.0205461,-0.000544246,-0.00945377,0.0332005,34092,31901,34007
268,96.5388,95.3782,0.019572,-0.00361505,0.00747723,0.0287256,33932,32037,34031
269,94.1261,94.9688,-0.0253093,-0.00430161,-0.0163964,0.0287256,33932,32037,34031
270,97.0188,96.286,0.0302698,0.0137744,0.0226873,0.0259335,33824,32114,34062
271,95.2139,96.3863,-0.018779,0.00104149,-0.00654103,0.0316156,34033,31947,34020
272,97.2826,96.2611,0.0214943,-0.00129959,0.0109384,0.0283505,33915,32045,34040
273,95.5159,96.7231,-0.0183279,0.00478811,-0.00576786,0.0298695,33979,32008,34013
274,97.723,96.7693,0.0228445,0.000476996,0.0130371,0.027981,33928,32081,33991
275,95.787,96.8659,-0.0200098,0.000997679,-0.00880978,0.0281897,33939,32078,33983
276,97.1255,96.1779,0.0138769,-0.00712773,0.00407229,0.0253617,33880,32204,33916
277,95.2559,96.2752,-0.0194375,0.00101126,-0.00879338,0.0304801,34045,32031,33924
278,96.2903,95.6527,0.0108005,-0.00648727,0.00415681,0.0256798,33870,32174,33956
279,94.4763,95.5337,-0.0190182,-0.00124407,-0.00788778,0.0287255,33968,32071,33961
280,93.2301,94.6768,-0.0132779,-0.00900996,0.00212043,0.0265589,33898,32144,33958
281,95.3414,94.3659,0.0223934,-0.00328956,0.0121088,0.0233411,33781,32240,33979
282,93.5461,94.713,-0.0190097,0.00367148,-0.00661311,0.0270671,33942,32153,33905
283,96.1183,95.3072,0.0271248,0.0062537,0.0186503,0.0232403,33814,32278,33908
284,94.1015,95.1191,-0.021206,-0.0019755,-0.01045,0.0275104,33951,32133,33916
285,95.9141,94.6476,0.0190797,-0.00496942,0.00578652,0.0264571,33928,32179,33893
286,93.0778,93.794,-0.0300172,-0.00905937,-0.0223526,0.0268219,33957,32183,33860
287,94.9469,93.8305,0.0198814,0.000389099,0.00805371,0.0227812,33829,32322,33849
288,93.1405,94.2668,-0.0192089,0.00463882,-0.00718889,0.0256867,33941,32241,33818
289,95.0294,93.9003,0.0200777,-0.00389492,0.00812509,0.0225746,33860,32365,33775
290,92.852,93.7441,-0.0231792,-0.00166465,-0.0136173,0.0238437,33901,32322,33777
291,94.7315,93.6277,0.0200395,-0.00124258,0.00831931,0.0200483,33784,32456,33760
292,92.6652,93.615,-0.0220538,-0.000135629,-0.0118558,0.0211982,33818,32414,33768
293,94.7128,93.7403,0.0218562,0.00133747,0.0115354,0.0154482,33655,32631,33714
294,92.3261,93.1366,-0.0255225,-0.00646132,-0.0167821,0.02274,33889,32382,33729
295,94.0815,92.9018,0.0188347,-0.00252433,0.00621609,0.0210221,33804,32412,33784
296,92.0832,93.0346,-0.021469,0.00142825,-0.0111904,0.0275539,34048,32222,33730
