time,price,fundamental_value,log_return,fundamental_shock,log_mispricing,sentiment,optimists,pessimists,fundamentalists
29,102.881,101.971,0.0243013,0.00606713,0.0154096,-0.00469625,33062,33374,33564
30,100.706,101.854,-0.0213744,-0.00113916,-0.0100309,-0.00412166,33102,33376,33522
31,102.783,101.696,0.0204146,-0.00156123,0.00978228,-0.0108086,32901,33620,33479
32,100.186,101.104,-0.0255863,-0.00583295,-0.0164652,-0.00777011,33010,33527,33463
33,102.107,100.925,0.0189871,-0.00177229,0.00734875,-0.0108438,32930,33652,33418
34,101.588,101.643,-0.0050922,0.00708579,-0.00455258,-0.00697053,33051,33515,33434
35,101.096,101.327,-0.00485289,-0.00310991,-0.00257028,-0.00551573,33085,33452,33463
36,100.734,101.284,-0.00359013,-0.000422978,0.00185963,-0.00356257,33144,33381,33475
37,102.637,101.357,0.0187211,0.000712495,0.00616225,-0.00127864,33196,33281,33523
38,100.725,102.11,-0.018811,0.00740242,-0.00515646,0.00319277,33306,33094,33600
39,102.699,101.473,0.0194127,-0.00625568,0.00739881,-0.00361642,33062,33302,33636
40,100.476,101.591,-0.021887,0.00116052,-0.0108533,-0.00069346,33144,33190,33666
41,102.769,101.756,0.0225657,0.0016241,0.0126577,-0.00319749,33045,33257,33698
42,100.323,101.303,-0.0240855,-0.00445703,-0.014365,0.000739232,33167,33118,33715
43,102.351,101.186,0.0200076,-0.00115361,0.00856693,-0.0010566,33090,33160,33750
44,100.004,101.014,-0.0231992,-0.00170275,-0.0131435,0.00326008,33236,33020,33744
45,102.237,101.194,0.0220835,0.00178147,0.0118373,0.00351842,33228,32995,33777
46,100.012,101.061,-0.0219974,-0.00132421,-0.0115705,0.00513456,33279,32939,33782
47,102.329,101.338,0.0229049,0.00273934,0.0131663,0.000936867,33120,33058,33822
48,103.164,101.888,0.00812335,0.00541936,-0.00431928,0.00420066,33229,32951,33820
49,101.003,102.126,-0.021175,0.002333,-0.0101096,0.00456014,33264,32962,33774
50,103.599,102.693,0.0253823,0.0055341,0.0165995,-3.02215e-05,33088,33090,33822
51,101.53,102.728,-0.0201745,0.000340949,-0.00844184,0.00311348,33185,32979,33836
52,101.297,102.016,-0.00229969,-0.00695749,0.00477522,0.000120831,33108,33100,33792
53,103.472,102.37,0.0212434,0.00346533,0.0105402,-0.000665095,33056,33100,33844
54,101.219,102.307,-0.0220117,-0.000611709,-0.0113148,0.00046854,33097,33066,33837
55,100.613,101.458,-0.00600258,-0.00833802,0.00235884,-0.00267683,32973,33150,33877
56,103.102,102.178,0.0244348,0.00707216,0.0154336,-0.0010582,33040,33110,33850
57,100.989,102.163,-0.0207019,-0.000146781,-0.00914803,0.00111772,33140,33066,33794
58,102.854,101.517,0.0182961,-0.00634401,0.00520986,-0.0035773,33007,33244,33749
59,100.377,101.348,-0.0243766,-0.00166516,-0.0147514,-0.00530268,32921,33272,33807
60,102.578,101.545,0.0216913,0.0019448,0.01157,-0.00775194,32832,33345,33823
61,100.473,101.642,-0.0207399,0.000951978,-0.00916926,-0.00442685,32947,33240,33813
62,102.483,101.351,0.0198098,-0.00286501,0.00870562,-0.00726597,32859,33340,33801
63,99.7263,100.584,-0.0272673,-0.00759814,-0.0187023,-0.0033669,33005,33228,33767
64,98.9499,100.144,-0.00781595,-0.00438524,0.00417974,-0.00947524,32825,33453,33722
65,101.133,100.125,0.0218262,-0.000190952,0.0118047,-0.0108938,32777,33499,33724
66,98.5941,99.5061,-0.0254285,-0.00619894,-0.0162204,-0.00883032,32832,33417,33751
67,100.96,100.047,0.0237114,0.00541728,0.0146253,-0.0120602,32726,33525,33749
68,98.7592,99.8182,-0.0220376,-0.00228532,-0.0113714,-0.00967445,32808,33449,33743
69,101.518,100.722,0.0275531,0.00901752,0.0196837,-0.0121752,32697,33503,33800
70,101.233,101.025,-0.0028155,0.00299803,-0.00487134,-0.00899215,32842,33438,33720
71,101.155,100.952,-0.00076761,-0.000716853,-0.00277269,-0.00751562,32882,33380,33738
72,101.268,101.03,0.00111099,0.000764509,-0.00124058,-0.00855578,32852,33419,33729
73,101.795,100.915,0.00519849,-0.00113425,-0.00348581,-0.00789327,32868,33391,33741
74,99.44,100.468,-0.0234101,-0.00443814,-0.0131224,-0.00542124,32931,33290,33779
75,101.533,100.416,0.0208318,-0.000523568,0.00976407,-0.0101938,32771,33446,33783
76,99.0614,100.033,-0.0246459,-0.00381842,-0.0148861,-0.00918901,32779,33387,33834
77,101.263,100.246,0.0219841,0.00212518,0.011885,-0.0134506,32639,33529,33832
78,99.1866,100.405,-0.0207214,0.00159062,-0.00850847,-0.0116999,32648,33421,33931
79,102.12,101.339,0.029149,0.0092602,0.0214731,-0.0166705,32472,33573,33955
80,100.146,101.478,-0.0195213,0.0013647,-0.00631123,-0.0129418,32605,33460,33935
81,102.777,101.911,0.0259337,0.00426043,0.0174705,-0.0139835,32577,33501,33922
82,100.784,102.059,-0.0195814,0.00144637,-0.00701683,-0.00940657,32751,33373,33876
83,102.973,101.898,0.0214827,-0.0015733,0.0109913,-0.0111598,32696,33434,33870
84,100.416,101.358,-0.0251461,-0.00531369,-0.0158051,-0.00938024,32791,33412,33797
85,102.879,101.945,0.0242362,0.0057688,0.0151098,-0.0114036,32726,33481,33793
86,100.151,101.015,-0.0268807,-0.00915609,-0.0182826,-0.00950165,32785,33414,33801
87,99.7721,100.534,-0.00378641,-0.00477762,0.00382056,-0.0113672,32745,33498,33757
88,101.922,100.872,0.0213233,0.00335487,0.0109618,-0.0122629,32702,33514,33784
89,100.046,101.397,-0.0185857,0.00519169,-0.00516977,-0.00843506,32856,33415,33729
90,102.491,101.577,0.0241513,0.00177799,0.0151939,-0.0125464,32741,33573,33686
91,100.509,101.761,-0.019531,0.00180704,-0.00715034,-0.0114745,32780,33541,33679
92,102.918,101.978,0.0236843,0.00213449,0.0145151,-0.0117835,32749,33530,33721
93,100.682,101.765,-0.0219609,-0.00209088,-0.0112601,-0.0125096,32720,33549,33731
94,102.929,101.918,0.0220706,0.0014981,0.012199,-0.0140259,32688,33618,33694
95,100.931,102.174,-0.0196031,0.00251154,-0.00736004,-0.0149479,32653,33644,33703
96,103.201,102.194,0.0222455,0.000192972,0.0124361,-0.0153874,32666,33687,33647
97,100.831,101.826,-0.0232342,-0.0036074,-0.0134168,-0.0126762,32752,33593,33655
98,101.092,101.306,0.00258133,-0.00511821,0.00469925,-0.0139044,32694,33616,33690
99,101.297,101.135,0.00202583,-0.00169083,0.000427091,-0.0147754,32640,33619,33741
100,101.276,101.37,-0.000208379,0.00231602,0.000717275,-0.0138239,32673,33589,33738
101,101.132,101.111,-0.00141887,-0.00255739,-0.00163173,-0.0114911,32732,33493,33775
102,100.673,100.888,-0.00455237,-0.00220794,-0.00242081,-0.0122566,32719,33531,33750
103,100.456,100.361,-0.0021581,-0.00523828,-0.00310673,-0.0114228,32757,33514,33729
104,99.98,100.493,-0.00474783,0.00131555,0.000366923,-0.0128565,32709,33561,33730
105,99.6191,100.38,-0.00361629,-0.00112076,0.00399399,-0.0102082,32821,33498,33681
106,101.554,100.214,0.0192359,-0.00165882,0.00595146,-0.00868464,32874,33450,33676
107,99.6388,101.008,-0.0190376,0.00789384,-0.00539061,-0.00421941,33040,33320,33640
108,102.235,101.301,0.025723,0.00289767,0.0165447,-0.00266731,33091,33268,33641
109,103.408,102.204,0.0114082,0.00887877,-0.000299551,0.000602664,33206,33166,33628
110,100.462,101.31,-0.0289042,-0.00879222,-0.0205,0.00123516,33235,33153,33612
111,102.355,100.969,0.0186653,-0.00336941,0.00503483,-0.00331355,33087,33307,33606
112,100.191,101.357,-0.0213648,0.00383852,-0.00979191,0.00123572,33220,33138,33642
113,102.41,101.331,0.021902,-0.000260535,0.0113124,-0.00480603,33028,33347,33625
114,100.223,101.379,-0.0215835,0.000472598,-0.010117,-0.00344937,33080,33309,33611
115,102.227,101.038,0.0198002,-0.00336427,0.00810227,-0.00611704,32983,33389,33628
116,100.021,101.171,-0.0218228,0.00131227,-0.0103857,-0.00316398,33081,33291,33628
117,102.285,101.284,0.0223845,0.00111355,0.0125506,-0.00672132,32955,33401,33644
118,100.031,101.135,-0.0222759,-0.00146799,-0.0113018,-0.00343923,33033,33261,33706
119,99.3679,99.9575,-0.00665432,-0.0117132,-0.000739113,-0.00407154,33022,33292,33686
120,99.1324,99.846,-0.00237352,-0.00111536,0.00479985,-0.00627054,32963,33379,33658
121,101.182,100.06,0.0204685,0.00213945,0.00931281,-0.00890691,32881,33472,33647
122,98.83,99.8466,-0.023523,-0.00213333,-0.013289,-0.00556826,33039,33409,33552
123,100.762,99.575,0.019361,-0.00272475,0.00750921,-0.009386,32929,33553,33518
124,100.491,100.339,-0.00269444,0.0076437,-0.00420809,-0.00545955,33063,33426,33511
125,99.8818,100.196,-0.00608095,-0.00142622,-0.00293987,-0.00656152,33006,33442,33552
126,99.3004,100.106,-0.00583729,-0.000902153,0.00223893,-0.00874513,32928,33509,33563
127,101.26,100.121,0.0195457,0.000154618,0.00823083,-0.0096731,32915,33558,33527
128,99.2316,100.5,-0.0202395,0.00377837,-0.00753646,-0.0100582,32922,33591,33487
129,98.6537,99.1753,-0.00584011,-0.01327,-0.000566964,-0.010463,32912,33608,33480
130,100.496,99.1699,0.0185051,-5.43572e-05,0.00521879,-0.00836317,32963,33519,33518
131,98.2088,99.2515,-0.0230252,0.000822362,-0.0124639,-0.00428617,33104,33389,33507
132,100.218,99.0809,0.0202477,-0.00172085,0.00884041,-0.00829252,33007,33559,33434
133,98.0299,99.1158,-0.0220707,0.000352189,-0.0110551,-0.00425199,33137,33420,33443
134,100.63,99.7679,0.0261825,0.00655851,0.0175741,-0.00707171,32996,33466,33538
135,98.4808,99.5682,-0.0215934,-0.00200439,-0.0106128,-0.00130939,33178,33265,33557
136,100.619,99.5424,0.0214795,-0.000258835,0.0107218,-0.00222737,33149,33297,33554
137,98.4253,99.4652,-0.0220435,-0.00077632,-0.011534,0.00335687,33327,33104,33569
138,100.923,100.017,0.0250583,0.00553555,0.016045,0.00213855,33271,33129,33600
139,98.7672,99.8057,-0.0215902,-0.00211749,-0.0111308,0.00712768,33417,32944,33639
140,101.312,100.42,0.0254351,0.00613836,0.0165977,0.00241364,33225,33065,33710
141,99.0924,100.106,-0.022148,-0.00313268,-0.01197,0.00589486,33360,32969,33671
142,100.988,99.7022,0.0189474,-0.00404312,0.00613485,0.00535292,33337,32982,33681
143,98.5219,99.4242,-0.024722,-0.00279276,-0.0156053,0.00524744,33333,32985,33682
144,100.551,99.4421,0.0203844,0.000180535,0.00929723,-0.00181099,33071,33191,33738
145,98.2683,99.2471,-0.0229615,-0.00196317,-0.0130504,0.00190183,33189,33063,33748
146,100.523,99.5663,0.0226816,0.00321071,0.0131219,-0.000573706,33099,33137,33764
147,97.1542,97.8487,-0.0340834,-0.0174007,-0.0269604,0.00360771,33243,33004,33753
148,96.4806,97.3887,-0.00695793,-0.00471244,0.00241049,-0.00149342,33096,33195,33709
149,98.5132,97.4754,0.0208484,0.000890259,0.0102587,-0.000256515,33128,33145,33727
150,95.7106,96.4718,-0.0288614,-0.0103493,-0.020939,0.00786546,33380,32859,33761
151,97.6989,96.6461,0.0205618,0.00180436,0.00972666,0.00520967,33284,32939,33777
152,95.6799,96.7435,-0.0208824,0.0010075,-0.00982765,0.00835158,33384,32831,33785
153,97.4316,96.1802,0.0181426,-0.00583942,0.00521534,0.00534582,33287,32933,33780
154,95.0907,95.9812,-0.0243194,-0.00207083,-0.0149981,0.00880279,33406,32823,33771
155,94.555,95.3926,-0.00564988,-0.00615221,0.00316914,0.00368602,33220,32976,33804
156,96.4511,95.3286,0.0198544,-0.000670741,0.00814827,0.00675686,33301,32854,33845
157,94.2276,95.1618,-0.0233223,-0.00175133,-0.0134574,0.00860465,33348,32779,33873
158,96.3562,95.3925,0.022338,0.00242174,0.0122866,0.00683192,33306,32854,33840
159,94.1724,95.1015,-0.0229246,-0.00305505,-0.0131065,0.0105906,33446,32745,33809
160,96.3607,95.4231,0.0229709,0.00337526,0.0131934,0.0079268,33378,32853,33769
161,94.1905,95.1343,-0.0227791,-0.00303102,-0.0128086,0.00960377,33430,32794,33776
162,93.9122,94.5441,-0.00295833,-0.00622274,0.00374784,0.00776294,33363,32849,33788
163,95.6774,94.4532,0.0186218,-0.000962526,0.00574364,0.00840006,33373,32817,33810
164,95.9899,95.2759,0.00326113,0.00867288,-0.00420527,0.00997371,33417,32757,33826
165,96.4328,95.5383,0.00460264,0.00275042,-0.00471597,0.0107286,33444,32734,33822
166,94.3144,95.3214,-0.0222118,-0.0022735,-0.0115921,0.00916905,33404,32797,33799
167,96.2109,95.0577,0.019908,-0.00277026,0.00784942,0.00903783,33438,32839,33723
168,94.432,95.7034,-0.0186626,0.00676967,-0.00528891,0.0108955,33494,32772,33734
169,96.1842,94.9097,0.0183857,-0.00832728,0.0050464,0.00840641,33408,32851,33741
170,94.0084,94.9816,-0.0228807,0.000757352,-0.012582,0.00791302,33372,32848,33780
171,95.9797,94.9319,0.020752,-0.000523311,0.00977548,0.00536068,33289,32934,33777
172,94.0393,95.1521,-0.0204236,0.00231655,-0.00866001,0.00560144,33302,32931,33767
173,95.9816,94.9029,0.0204432,-0.00262225,0.00914132,0.00621887,33331,32919,33750
174,93.6802,94.5665,-0.0242698,-0.00355063,-0.0148525,0.00979296,33409,32761,33830
175,93.8484,93.616,0.00179471,-0.0101024,-0.000685119,0.00937009,33394,32774,33832
176,94.068,93.4109,0.00233679,-0.00219368,-0.00467351,0.00734516,33326,32840,33834
177,91.9674,92.8808,-0.0225835,-0.00569091,-0.0127012,0.00868329,33339,32765,33896
178,93.9848,92.9981,0.0216991,0.00126233,0.0111446,0.00756132,33313,32813,33874
179,91.9686,92.9715,-0.021686,-0.000286217,-0.0108407,0.0114147,33449,32694,33857
180,91.6769,92.2452,-0.00317669,-0.00784291,0.00300235,0.00986986,33407,32754,33839
181,93.6789,92.6792,0.0216023,0.00469363,0.0108727,0.00994559,33409,32751,33840
182,91.759,92.7993,-0.0207078,0.00129605,-0.00943363,0.0142379,33516,32575,33909
183,93.5437,92.3778,0.0192637,-0.00455272,0.00672146,0.0114274,33412,32657,33931
184,91.3391,92.2145,-0.0238502,-0.00176949,-0.0143117,0.0135675,33468,32572,33960
185,93.0981,91.9495,0.0190749,-0.00287835,0.0066601,0.00767217,33295,32788,33917
186,91.2981,92.4066,-0.0195241,0.00495918,-0.00745565,0.011633,33437,32668,33895
187,93.31,92.3408,0.0217973,-0.000711699,0.0113567,0.00858966,33347,32779,33874
188,91.3854,92.4085,-0.0208419,0.000732434,-0.00970819,0.0128837,33491,32639,33870
189,93.3908,92.4304,0.0217078,0.000237034,0.0113707,0.00777633,33306,32792,33902
190,91.4702,92.4943,-0.0207794,0.000691004,-0.00964609,0.0101967,33387,32713,33900
191,93.2988,92.2169,0.0197935,-0.00300412,0.0081292,0.00491538,33222,32897,33881
192,91.0704,91.9197,-0.0241745,-0.00322804,-0.0148923,0.00956098,33367,32735,33898
193,90.9307,91.3787,-0.00153548,-0.005902,0.00338024,0.00641006,33285,32861,33854
194,89.2803,90.4134,-0.0183164,-0.0106209,-0.00570515,0.00801209,33340,32810,33850
195,91.0805,90.0186,0.0199631,-0.0043753,0.00823592,0.00634364,33314,32894,33792
196,91.2231,90.9073,0.00156456,0.00982408,-0.00190313,0.00728251,33334,32852,33814
197,89.5498,90.7601,-0.0185138,-0.00162141,-0.00508909,0.00631134,33324,32906,33770
198,89.0054,89.9959,-0.00609729,-0.00845574,0.00496899,0.00516195,33298,32956,33746
199,89.0711,89.2447,0.000738012,-0.00838183,0.00268444,0.00723895,33394,32914,33692
200,87.4298,88.5398,-0.0185986,-0.00792995,-0.00598352,0.00546909,33368,33005,33627
201,89.2835,88.2864,0.0209799,-0.00286632,0.00974879,0.00266546,33291,33114,33595
202,87.2903,88.1897,-0.0225775,-0.00109516,-0.0123263,0.00768826,33488,32977,33535
203,89.0432,87.9744,0.0198821,-0.00244421,0.00780707,0.00656053,33447,33011,33542
204,87.2494,88.2424,-0.020351,0.00304163,-0.00903344,0.00812641,33495,32955,33550
205,89.0582,88.037,0.0205201,-0.00233006,0.00898752,0.00469512,33382,33070,33548
206,87.1222,88.0188,-0.0219787,-0.000207338,-0.0117399,0.00774283,33449,32935,33616
207,87.1166,87.5064,-6.47133e-05,-0.00583827,0.00440051,0.00305967,33275,33072,33653
208,87.5537,86.998,0.00500593,-0.00582727,-0.00136204,0.00471506,33348,33035,33617
209,85.9392,86.9703,-0.0186124,-0.000317731,-0.0066857,0.00557615,33362,32992,33646
210,88.2077,87.4342,0.0260543,0.00531929,0.017246,0.00420377,33324,33045,33631
211,89.2341,87.7687,0.0115686,0.00381815,-0.00499012,0.00581904,33360,32974,33666
212,86.9818,87.7668,-0.0255648,-2.12938e-05,-0.0165801,0.0103208,33528,32843,33629
213,89.0637,88.1975,0.0236536,0.00489591,0.0138807,0.00682424,33417,32964,33619
214,89.8609,88.9494,0.00891119,0.00848855,-0.00128439,0.0095284,33480,32848,33672
215,87.7448,88.5753,-0.0238309,-0.00421502,-0.0144106,0.0142463,33639,32694,33667
216,89.8126,88.9183,0.0232934,0.00386555,0.0132858,0.0106466,33509,32803,33688
217,87.886,88.8031,-0.0216854,-0.00129707,-0.0113046,0.0112702,33559,32811,33630
218,90.466,89.7576,0.0289338,0.0106919,0.0210726,0.00652767,33383,32950,33667
219,88.6184,89.5855,-0.020635,-0.0019191,-0.00978028,0.00678467,33388,32938,33674
220,90.3912,89.2944,0.0198079,-0.00325486,0.00759984,0.00650223,33358,32927,33715
221,88.4788,89.3932,-0.0213843,0.00110586,-0.0111022,0.0088557,33436,32849,33715
222,90.4786,89.5539,0.0223505,0.00179523,0.0120772,0.00735128,33367,32880,33753
223,88.7383,89.7586,-0.019422,0.00228367,-0.00798961,0.00968881,33452,32810,33738
224,90.6186,89.6168,0.0209678,-0.00158071,0.00985165,0.00632596,33327,32908,33765
225,88.8257,89.8097,-0.0199832,0.0021493,-0.00896688,0.00973894,33437,32792,33771
226,91.3923,90.664,0.0284851,0.00946788,0.0204842,0.00599689,33299,32902,33799
227,89.7025,90.7829,-0.0186624,0.00131087,-0.00668999,0.00364197,33207,32966,33827
228,91.669,90.6972,0.0216859,-0.000945067,0.0110273,0.00403622,33209,32942,33849
229,89.9695,91.0518,-0.0187144,0.00390276,-0.0067558,0.00383895,33209,32955,33836
230,91.8944,90.9004,0.0211693,-0.00166476,0.0102939,0.000392761,33112,33086,33802
231,89.8919,90.7949,-0.0220317,-0.00116054,-0.012036,0.00122266,33165,33084,33751
232,90.4928,89.7791,0.00666284,-0.0112517,-0.00125603,0.00235536,33194,33038,33768
233,88.2609,88.9608,-0.0249731,-0.00915644,-0.0170753,0.00306716,33194,32991,33815
234,88.5891,88.491,0.00371085,-0.00529468,0.00260314,0.000861326,33117,33060,33823
235,88.9379,88.3839,0.00393028,-0.00121054,-0.00231824,0.000151039,33109,33099,33792
236,89.4188,88.5123,0.00539165,0.00145077,-0.00479774,0.000619139,33131,33090,33779
237,87.4894,88.3354,-0.0218123,-0.00199984,-0.0121892,-0.00099734,33055,33121,33824
238,89.5912,88.7321,0.0237385,0.00448028,0.0141034,-0.00255422,32998,33167,33835
239,87.6204,88.5522,-0.022243,-0.00202947,-0.0116646,-0.000998336,33022,33088,33890
240,89.7459,88.9028,0.0239685,0.00395149,0.0145299,-0.00343435,32935,33162,33903
241,89.8193,89.3962,0.000818007,0.00553464,-0.00390405,-0.00251294,32946,33112,33942
242,89.7779,90.088,-0.000461217,0.00770867,0.00298662,-0.00307087,32951,33154,33895
243,91.7281,90.7218,0.0214903,0.00701126,0.0104591,-0.00329903,32931,33149,33920
244,89.406,90.2084,-0.025641,-0.00567531,-0.0167065,-0.00116481,33014,33091,33895
245,91.1253,89.9472,0.0190478,-0.0028997,0.00603483,-0.00282806,32968,33155,33877
246,89.0268,89.9,-0.0232984,-0.000524885,-0.0135379,6.05272e-05,33045,33041,33914
247,90.9324,89.9459,0.0211787,0.000510526,0.010271,-0.00240439,32985,33144,33871
248,88.8482,89.7131,-0.0231872,-0.00259227,-0.0135,0.00176863,33135,33018,33847
249,90.9731,90.121,0.0236348,0.00453715,0.0142244,-0.00253976,32990,33158,33852
250,88.4254,89.139,-0.0284046,-0.0109563,-0.0203667,-0.00102896,33009,33077,33914
251,90.0821,88.9339,0.0185621,-0.0023036,0.00573422,-0.00323732,32945,33159,33896
252,87.9932,88.83,-0.0234619,-0.00116942,-0.0139973,-0.00145234,33002,33098,33900
253,89.6294,88.4846,0.0184232,-0.00389595,0.00556863,-0.00495222,32852,33179,33969
254,87.8142,88.8041,-0.02046,0.00360487,-0.00924971,-0.00433255,32863,33149,33988
255,89.8858,89.0334,0.0233177,0.0025784,0.0137887,-0.00350366,32850,33081,34069
256,87.9401,88.8347,-0.0218844,-0.00223377,-0.0117627,0.00154756,33006,32904,34090
257,89.6414,88.5532,0.0191612,-0.00317411,0.00694756,-0.00245939,32854,33016,34130
258,90.2322,89.3367,0.00656956,0.00880846,-0.00340521,0.000591635,32979,32940,34081
259,88.1381,88.9742,-0.0234819,-0.00406614,-0.0140409,0.0013961,32995,32903,34102
260,89.9345,88.9054,0.0201761,-0.000773417,0.00866754,-0.00470538,32786,33096,34118
261,88.0584,89.013,-0.0210811,0.00120994,-0.0102987,-0.00238475,32839,32996,34165
262,89.8852,88.8795,0.020533,-0.0015009,0.00928154,-0.00428428,32770,33052,34178
263,88.0961,89.0918,-0.0201046,0.00238524,-0.0088662,-0.003086,32789,32992,34219
264,90.2579,89.4369,0.0242427,0.00386687,0.0151052,-0.00750897,32647,33141,34212
265,91.0434,90.1084,0.00866514,0.00747915,-0.00165829,-0.00470867,32763,33073,34164
266,89.2543,90.2938,-0.0198467,0.00205617,-0.00826726,-0.00267331,32830,33006,34164
267,91.4997,90.6869,0.024846,0.00434372,0.0159232,-0.006376,32726,33146,34128
268,89.0548,89.8014,-0.0270842,-0.00981198,-0.0187348,-0.00398067,32778,33040,34182
269,88.7878,89.0225,-0.00300216,-0.00871128,-0.000361882,-0.0108732,32567,33283,34150
270,90.4979,89.3681,0.0190772,0.00387466,0.00651493,-0.00757104,32705,33204,34091
271,88.2727,89.0677,-0.024895,-0.00336784,-0.0159301,-0.00477758,32809,33124,34067
272,90.4193,89.5941,0.0240264,0.00589351,0.0148584,-0.00899725,32658,33251,34091
273,91.3458,90.1665,0.010194,0.00636804,-0.00279994,-0.00640617,32726,33148,34126
274,89.3788,90.3386,-0.0217683,0.00190684,-0.0110871,-0.00842556,32658,33213,34129
275,91.3173,90.3697,0.0214567,0.000344677,0.0110258,-0.0125809,32493,33321,34186
276,92.4415,90.9941,0.012236,0.00688552,-0.00354532,-0.00836585,32656,33207,34137
277,89.8986,90.6384,-0.0278939,-0.00391714,-0.0196985,-0.00920693,32607,33213,34180
278,89.6291,89.984,-0.00300198,-0.00724639,0.000949101,-0.0123937,32512,33328,34160
279,89.8977,89.9479,0.00299195,-0.000400995,0.00355009,-0.0078575,32640,33157,34203
280,90.2424,89.5803,0.00382757,-0.00409469,-0.00353655,-0.0074813,32636,33128,34236
281,88.1545,89.0007,-0.0234088,-0.00649145,-0.0138556,-0.00876806,32615,33192,34193
282,89.9731,88.9567,0.0204203,-0.000494238,0.00905898,-0.0119362,32532,33318,34150
283,88.1653,89.2136,-0.0202981,0.00288305,-0.00847822,-0.00638201,32695,33115,34190
284,88.0197,88.5019,-0.00165278,-0.00800916,0.00381072,-0.00969016,32601,33239,34160
285,87.738,88.3436,-0.00320556,-0.00178993,0.00367357,-0.0129101,32495,33345,34160
286,89.6437,88.6813,0.0214885,0.00381557,0.0106947,-0.0157389,32394,33430,34176
287,87.7998,88.834,-0.0207842,0.0017197,-0.00907407,-0.0144654,32430,33382,34188
288,89.7899,88.8855,0.0224132,0.000580212,0.0122903,-0.0174751,32357,33508,34135
289,87.3688,88.1231,-0.027334,-0.0086146,-0.0187374,-0.0140396,32480,33405,34115
290,89.3292,88.4216,0.0221902,0.00338195,0.0119786,-0.014653,32446,33411,34143
291,87.5223,88.5505,-0.0204351,0.0014559,-0.00875578,-0.0157694,32424,33463,34113
292,86.8771,87.5162,-0.00739915,-0.0117484,-6.90408e-05,-0.0184862,32361,33580,34059
293,88.9573,88.1065,0.0236626,0.0067218,0.0140519,-0.0182028,32389,33590,34021
294,89.6975,88.9725,0.00828648,0.00978101,0.000170365,-0.0136251,32505,33403,34092
295,90.406,89.4173,0.0078671,0.00498763,-0.00312848,-0.0140118,32475,33398,34127
296,91.2524,90.0097,0.00931908,0.00660224,-0.00439335,-0.0125486,32499,33325,34176
297,89.4601,90.55,-0.0198372,0.00598576,-0.00772666,-0.00936,32598,33214,34188
298,91.5468,90.6268,0.0230581,0.000847028,0.0129576,-0.0125678,32488,33315,34197
299,89.3861,90.2409,-0.0238847,-0.00426726,-0.0143678,-0.00884714,32601,33183,34216
300,91.4082,90.4687,0.0223701,0.00252178,0.0120387,-0.0110141,32505,33229,34266
