time,price,fundamental_value,log_return,fundamental_shock,log_mispricing,sentiment,optimists,pessimists,fundamentalists
309,125.508,124.161,0.0209993,-0.00106401,0.0102104,0.0225814,16891,16145,16964
310,122.545,123.771,-0.0238855,-0.00314579,-0.0139348,0.0266505,16950,16070,16980
311,125.382,124.168,0.0228884,0.00320756,0.0131582,0.0270924,16984,16088,16928
312,122.978,124.532,-0.0193648,0.00292624,-0.00680389,0.0280673,17014,16085,16901
313,125.644,124.362,0.0214509,-0.0013715,0.0111894,0.0306893,17061,16045,16894
314,127.467,125.201,0.0144037,0.00672438,-0.00353708,0.0340563,17140,16011,16849
315,124.466,125.712,-0.023824,0.00407593,-0.0138649,0.0349135,17148,15991,16861
316,127.321,126.109,0.0226789,0.0031493,0.0131084,0.0328681,17095,16007,16898
317,124.246,125.445,-0.024449,-0.00527471,-0.0148452,0.0352977,17129,15961,16910
318,127.227,126.074,0.0237084,0.0049985,0.0146023,0.0303964,17051,16045,16904
319,124.277,125.531,-0.0234596,-0.00431176,-0.0134179,0.0338287,17114,15994,16892
320,126.598,125.092,0.0185026,-0.00350924,0.0065325,0.032686,17124,16040,16836
321,123.337,124.456,-0.0260937,-0.00509498,-0.017065,0.0366328,17191,15976,16833
322,126.349,125.25,0.0241298,0.00635868,0.0153873,0.0296301,17062,16080,16858
323,123.232,124.407,-0.0249834,-0.00674823,-0.0154907,0.0311068,17104,16072,16824
324,126.09,124.937,0.0229246,0.00424617,0.0137389,0.0343436,17167,16027,16806
325,124.245,125.832,-0.0147385,0.00714019,-0.0020455,0.0385299,17237,15958,16805
326,127.583,126.7,0.0265161,0.00687626,0.0195693,0.0377785,17210,15957,16833
327,124.641,125.883,-0.0233315,-0.00646951,-0.0134163,0.042566,17292,15880,16828
328,126.938,125.343,0.0182635,-0.00430371,0.00561145,0.0401619,17223,15893,16884
329,124.586,126.276,-0.0187091,0.00742033,-0.00523168,0.0393877,17179,15877,16944
330,127.768,126.667,0.0252198,0.00309061,0.016568,0.037685,17141,15896,16963
331,124.857,126.099,-0.0230469,-0.0044977,-0.0131495,0.0415129,17211,15839,16950
332,127.35,125.923,0.0197743,-0.00139208,0.00850531,0.0377947,17148,15899,16953
333,124.899,126.507,-0.0194355,0.0046289,-0.00664009,0.0350479,17114,15955,16931
334,127.617,126.344,0.0215304,-0.00129333,0.011502,0.0345265,17109,15967,16924
335,125.01,126.475,-0.020645,0.0010374,-0.00899094,0.0367478,17125,15911,16964
336,127.754,126.519,0.0217143,0.000351561,0.0120056,0.032713,17063,15982,16955
337,123.046,123.926,-0.0375507,-0.0207153,-0.0304241,0.0325955,17075,15997,16928
338,125.434,124.088,0.019227,0.00131005,0.00843668,0.0282086,17004,16071,16925
339,122.641,124.001,-0.0225208,-0.000699832,-0.0114901,0.0281052,17010,16080,16910
340,124.813,123.304,0.0175582,-0.00563852,0.0053921,0.0236958,16935,16151,16914
341,122.861,124.197,-0.0157624,0.00721818,-0.0049479,0.0274841,17010,16100,16890
342,125.508,124.42,0.0213136,0.00179528,0.0126098,0.0261426,16996,16130,16874
343,124.64,126.053,-0.00694031,0.0130361,0.0043323,0.0272277,17015,16113,16872
344,126.812,125.313,0.017273,-0.00588894,0.00538367,0.0280317,17035,16106,16859
345,123.341,124.412,-0.0277523,-0.00721142,-0.0191007,0.0300634,17063,16067,16870
346,121.591,123.55,-0.0142838,-0.00695587,0.00169575,0.0259458,17003,16143,16854
347,124.732,123.656,0.0255007,0.000856408,0.0168359,0.0199722,16904,16242,16854
348,122.033,123.432,-0.0218738,-0.00181278,-0.0104776,0.0211931,16913,16211,16876
349,124.752,123.544,0.0220363,0.000910491,0.0123068,0.0189965,16897,16267,16836
350,122.092,123.505,-0.0215532,-0.000320392,-0.0100499,0.0177108,16894,16306,16800
351,124.735,123.507,0.0214177,1.86836e-05,0.011522,0.0129721,16789,16359,16852
352,121.977,123.297,-0.0223601,-0.00170356,-0.0115993,0.019997,16909,16246,16845
353,120.152,122.238,-0.0150727,-0.00862696,0.00213381,0.0165933,16848,16298,16854
354,122.809,121.619,0.021873,-0.00507447,0.012132,0.0154915,16814,16301,16885
355,121.903,122.826,-0.00740862,0.0098735,0.000132496,0.0161028,16848,16314,16838
356,124.768,123.829,0.0232309,0.0081334,0.0156745,0.0146274,16821,16336,16843
357,126.215,124.151,0.0115323,0.00259564,-0.00496072,0.0145924,16826,16342,16832
358,123.249,124.537,-0.0237828,0.00310506,-0.013388,0.013711,16820,16365,16815
359,125.904,124.667,0.021316,0.00104819,0.011443,0.0102118,16768,16429,16803
360,123.329,124.898,-0.0206632,0.00184584,-0.00802717,0.00837905,16728,16450,16822
361,125.92,124.702,0.0207849,-0.00156649,0.0110695,0.00295199,16648,16550,16802
362,122.701,123.869,-0.0258955,-0.00670052,-0.0164159,0.00780708,16717,16458,16825
363,125.672,124.586,0.0239278,0.00576478,0.0152444,0.00123617,16604,16563,16833
364,124.043,125.121,-0.0130439,0.00428461,-0.00439878,0.00235252,16617,16539,16844
365,127.045,126.168,0.0239058,0.00833672,0.0169819,-0.000181039,16568,16574,16858
366,126.838,127.057,-0.00162437,0.00702496,0.000101054,0.00310362,16645,16542,16813
367,124.439,126.161,-0.0190951,-0.00708135,-0.00535593,0.00611243,16707,16504,16789
368,126.911,125.519,0.0196705,-0.00510153,0.00863767,0.00577687,16714,16522,16764
369,123.847,125.06,-0.0244417,-0.00366297,-0.0146958,0.00746898,16726,16478,16796
370,126.435,125.137,0.0206811,0.000613832,0.0103597,0.00144439,16640,16592,16768
371,123.28,124.474,-0.0252669,-0.00531396,-0.0156353,-0.000844085,16572,16600,16828
372,125.528,124.054,0.0180697,-0.00337503,0.00625649,-0.00386147,16510,16638,16852
373,122.736,124.107,-0.0224988,0.000423284,-0.0113899,0.00284057,16593,16499,16908
374,126.278,125.337,0.0284545,0.00986322,0.0209721,-0.000997793,16520,16553,16927
375,123.491,124.868,-0.0223208,-0.00374372,-0.0112262,-0.00072547,16529,16553,16918
376,125.663,124.14,0.0174344,-0.0058542,0.00524045,-0.000815833,16534,16561,16905
377,123.697,125.044,-0.0157633,0.00725913,-0.00493484,0.00359897,16592,16473,16935
378,126.316,125.285,0.0209509,0.00192245,0.0127509,0.0013285,16582,16538,16880
379,123.5,124.854,-0.0225433,-0.00344183,-0.0116419,0.0044992,16633,16484,16883
380,126.495,125.366,0.0239556,0.004092,0.0149934,0.00259662,16603,16517,16880
381,123.977,125.532,-0.020108,0.00131981,-0.0076424,0.00512944,16656,16486,16858
382,126.84,125.662,0.0228361,0.00103498,0.0135006,0.00410678,16626,16490,16884
383,124.41,126.04,-0.0193425,0.00300317,-0.00633236,0.00769765,16691,16436,16873
384,126.877,125.486,0.0196299,-0.00440347,0.00860667,0.00734561,16662,16419,16919
385,123.902,125.144,-0.0237291,-0.00272599,-0.0137493,0.0123076,16738,16331,16931
386,126.271,124.803,0.018943,-0.00272992,0.0072499,0.0105537,16709,16360,16931
387,123.341,124.578,-0.0234798,-0.00180464,-0.0134977,0.0141288,16760,16293,16947
388,125.74,124.319,0.0192633,-0.00207892,0.00790321,0.00907112,16686,16386,16928
389,123.916,125.337,-0.0146086,0.00814997,-0.00321012,0.0141297,16759,16292,16949
390,126.635,125.604,0.0217013,0.00213272,0.0135312,0.0105601,16699,16350,16951
391,124.198,125.795,-0.0194295,0.00151937,-0.00665079,0.0125366,16759,16344,16897
392,122.318,124.809,-0.0152544,-0.00787021,0.00490851,0.00827495,16693,16419,16888
393,126.678,125.846,0.0350282,0.00827531,0.0284382,0.00722076,16669,16430,16901
394,124.115,125.582,-0.020445,-0.00210499,-0.00869495,0.0142827,16795,16322,16883
395,126.689,125.365,0.020528,-0.00172732,0.0100227,0.00975566,16716,16393,16891
396,124.323,126.01,-0.0188541,0.0051298,-0.00537547,0.00952783,16741,16425,16834
397,127.428,126.396,0.0246682,0.00306317,0.0165418,0.00292671,16620,16523,16857
398,127.808,127.092,0.0029831,0.00548673,-0.00263972,0.00805892,16699,16432,16869
399,128.616,127.38,0.00630062,0.00226499,-0.00335783,0.00868621,16722,16434,16844
400,129.721,127.991,0.00855536,0.00478535,-0.0048731,0.00985563,16753,16426,16821
401,126.287,127.427,-0.0268315,-0.0044121,-0.0178406,0.0136243,16814,16362,16824
402,128.927,127.539,0.0206911,0.000876605,0.00986755,0.0105777,16767,16416,16817
403,125.886,127.152,-0.0238727,-0.00303812,-0.0138617,0.0174582,16872,16293,16835
404,128.151,126.521,0.0178356,-0.00497401,0.00503705,0.012025,16790,16391,16819
405,124.3,
